Publication Date,News Source,Full News Article Text,Speech Full Text,Bond Yield (10Y Treasury),Fiscal Deficit (%),Unemployment Rate,Consumer Confidence Index,Crude Oil Prices (USD/Barrel),Gold Prices (USD/Oz),S&P 500 Change (%),VIX Value,Stock Market Index,Stock Market Return (%),Market Trading Volume,Twitter Discussions,Trending Keywords & Hashtags,Google Search Trends,Event Type,Foreign Exchange Rate,GDP Growth (%),Interest Rate (%),Inflation Rate (%),Sector Impact,Stock Market Before News (%),Stock Market After News (%),News Sentiment,News Sentiment Score,Speech Sentiment,Speech Sentiment Score,Trending_Negative,Trending_Positive,SearchTrends_Negative,SearchTrends_Positive,News_Polarity,News_Subjectivity,Speech_Polarity,Speech_Subjectivity,Combined_Text,Topic,Topic Name,Topic Words,Event_Type_Mean,Predicted_GDP
2023-07-27,Bloomberg,"Crude oil prices surge amid geopolitical tensions, raising concerns for emerging markets.",There is a possibility that economic recession might occur if growth slows further.,0.0824057345891441,9.78,0.2824622101921279,119.8,-0.3996602094710418,-0.6805494694108639,-2.81,39.8,S&P 500,-1.54,3030009.0,Trending on Twitter: #StockMarketCrash,Market Volatility,Gold Price Trends,Policy Announcement,0.4136863636572299,-0.7919731379755118,0.4494535266401997,0.6124061858599309,Energy,-1.15,-4.09,negative,-0.3591873709943405,negative,0.9595176577568054,0.0,0.0,0.0,0.0,-0.7,1.0,0.1,0.35,"Crude oil prices surge amid geopolitical tensions, raising concerns for emerging markets. There is a possibility that economic recession might occur if growth slows further.",7.0,crude,"oil, prices, emerging, crude, geopolitical, tensions, surge, raising, for, amid",253.09607602339184,
2023-07-28,Reuters,Global inflation concerns rise as central banks consider interest rate hikes.,"Consumer confidence may decline if inflation persists, affecting market stability.",1.5806918180281333,7.62,0.3965773778341958,116.3,-1.4213770117834246,0.1521655569207391,-2.11,36.11,S&P 500,-0.67,47857977.0,Trending on Twitter: #OilPrices,Market Volatility,Gold Price Trends,Central Bank Speech,0.183986617904782,0.1926921395464594,1.5218274889133163,0.7191953488095923,Healthcare,1.76,-4.51,negative,-1.6532702115706648,negative,0.9654151201248168,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,"Global inflation concerns rise as central banks consider interest rate hikes. Consumer confidence may decline if inflation persists, affecting market stability.",3.0,rise,"rise, global, hikes, banks, consider, central, concerns, rate, as, interest",252.586874298541,
2023-07-29,CNBC,Stock markets tumble amid fears of an economic slowdown and recession risks.,There is a possibility that economic recession might occur if growth slows further.,-0.1015943107454684,5.72,0.1194405421320311,69.4,0.3038457221314686,-0.7826618414669592,-2.33,24.02,S&P 500,1.44,33335744.0,Trending on Twitter: #InterestRateHike,Inflation Surge,Stock Market News,Policy Announcement,0.1235393163909799,0.6320522792002504,-0.1909394048939222,0.0043012301743613,Energy,-3.98,-1.43,negative,0.8341544318624605,negative,0.9595176577568054,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.35,Stock markets tumble amid fears of an economic slowdown and recession risks. There is a possibility that economic recession might occur if growth slows further.,6.0,recession,"tumble, fears, slowdown, stock, markets, amid, an, economic, recession, and",253.09607602339184,
2023-07-30,The Economic Times,Stock markets tumble amid fears of an economic slowdown and recession risks.,"The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",-0.2527372051274714,3.4,-1.3423204148068382,84.6,-0.7013634522301815,0.756668163484509,-3.85,21.13,NIFTY 50,-0.68,41716343.0,Trending on Twitter: #Recession,Inflation Surge,Interest Rate Forecast,Policy Announcement,-0.0687406712814956,1.1212688886019893,-1.126898304828409,0.7458926395470076,Finance,-3.95,-4.18,negative,0.8341544318624605,negative,0.5345921516418457,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.0,"Stock markets tumble amid fears of an economic slowdown and recession risks. The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",14.0,risks,"tumble, fears, slowdown, stock, markets, amid, an, economic, recession, and",253.09607602339184,
2023-07-31,The Economic Times,India’s fiscal deficit widens as government spending increases to boost growth.,"Consumer confidence may decline if inflation persists, affecting market stability.",-0.9295945147512252,5.38,1.602937721478913,107.2,0.7369075362432487,-0.5971857064867205,-4.71,38.49,S&P 500,-2.14,25683337.0,Trending on Twitter: #OilPrices,Economic Slowdown,Recession Risks,Market Shock,0.5846658736534134,-1.306117982251225,0.7791232606252215,-0.286402602299716,Energy,-0.89,1.13,positive,0.8242669201582642,negative,0.9654151201248168,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"India’s fiscal deficit widens as government spending increases to boost growth. Consumer confidence may decline if inflation persists, affecting market stability.",1.0,affecting,"spending, indias, widens, boost, government, increases, fiscal, deficit, as, growth",250.6457613168724,
2023-08-01,Financial Times,India’s fiscal deficit widens as government spending increases to boost growth.,"The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",-1.4684517903740195,9.52,-1.1738646911447377,70.8,-1.490217332599247,-0.4277892222207036,-1.32,36.95,NIFTY 50,-2.53,32441809.0,Trending on Twitter: #InterestRateHike,Market Volatility,Gold Price Trends,Market Shock,0.1315989565928203,0.3111012551978357,-0.0242098842578196,1.140419269333255,Finance,-1.77,1.41,positive,0.8242669201582642,negative,0.5345921516418457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"India’s fiscal deficit widens as government spending increases to boost growth. The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",0.0,adjust,"spending, indias, widens, boost, government, increases, fiscal, deficit, as, growth",250.6457613168724,
2023-08-02,Bloomberg,India’s fiscal deficit widens as government spending increases to boost growth.,There is a possibility that economic recession might occur if growth slows further.,1.4755489349797832,7.17,0.3911433222321926,52.2,-1.0982489753009936,1.6514282355023426,2.63,16.17,NIFTY 50,1.02,15879199.0,Trending on Twitter: #StockMarketCrash,Market Volatility,Interest Rate Forecast,Central Bank Speech,0.0878466240685441,1.3051146207975473,0.0970479489320732,1.398493079794936,Consumer Goods,1.62,-0.46,positive,0.8242669201582642,negative,0.9595176577568054,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.35,India’s fiscal deficit widens as government spending increases to boost growth. There is a possibility that economic recession might occur if growth slows further.,2.0,growth,"spending, indias, widens, boost, government, increases, fiscal, deficit, as, growth",252.586874298541,
2023-08-03,Bloomberg,India’s fiscal deficit widens as government spending increases to boost growth.,Rising bond yields indicate market expectations of an interest rate hike.,0.154691466684885,8.23,1.2551581629507058,65.5,-0.1151670469158579,-1.2543425791187828,4.5,24.52,NIFTY 50,1.1,19802723.0,Trending on Twitter: #Recession,Interest Rate Hike,Recession Risks,Central Bank Speech,0.3244546328511413,-1.514891949320757,0.0970479489320732,-0.0431606200254878,Finance,1.94,-3.74,positive,0.8242669201582642,positive,0.9150083661079408,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,India’s fiscal deficit widens as government spending increases to boost growth. Rising bond yields indicate market expectations of an interest rate hike.,4.0,bond,"spending, indias, widens, boost, government, increases, fiscal, deficit, as, growth",252.586874298541,
2023-08-04,The Economic Times,India’s fiscal deficit widens as government spending increases to boost growth.,We acknowledge the growing fiscal deficit and the risks associated with it.,0.7592630442128983,9.88,1.2388559961446963,102.8,0.014435393803726,-1.580614508160233,3.22,30.41,NIFTY 50,-1.85,9507057.0,Trending on Twitter: #InterestRateHike,Economic Slowdown,Recession Risks,Policy Announcement,-0.1573967135017393,-0.5239946130802918,0.3622994590349643,1.383661251607483,Energy,0.55,4.47,positive,0.8242669201582642,neutral,0.5398065447807312,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,India’s fiscal deficit widens as government spending increases to boost growth. We acknowledge the growing fiscal deficit and the risks associated with it.,11.0,associated,"spending, indias, widens, boost, government, increases, fiscal, deficit, as, growth",253.09607602339184,
2023-08-05,The Economic Times,India’s fiscal deficit widens as government spending increases to boost growth.,"The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",-0.4038800995094749,6.32,-0.4837396296903275,51.9,1.1485445566317372,-1.2473242069832722,-1.04,33.44,S&P 500,-0.74,16486851.0,Trending on Twitter: #OilPrices,Inflation Surge,Recession Risks,Geopolitical Event,0.5984823997137115,0.9841635967951324,-0.4978732951558391,-1.17037956227191,Consumer Goods,-0.26,4.65,positive,0.8242669201582642,negative,0.5345921516418457,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"India’s fiscal deficit widens as government spending increases to boost growth. The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",0.0,adjust,"spending, indias, widens, boost, government, increases, fiscal, deficit, as, growth",255.35009491903963,
2023-08-06,Bloomberg,Stock markets tumble amid fears of an economic slowdown and recession risks.,"Consumer confidence may decline if inflation persists, affecting market stability.",-0.6141658656061748,8.67,-1.2119030803587605,112.0,-0.9528413588838996,-1.4534600571229728,-3.51,27.88,NIFTY 50,2.56,30672296.0,Trending on Twitter: #Recession,Economic Slowdown,Stock Market News,Policy Announcement,-0.0710434256248789,0.0524708183803558,-0.5509235971764171,-1.3958233507211946,Technology,1.03,-2.86,negative,0.8341544318624605,negative,0.9654151201248168,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,"Stock markets tumble amid fears of an economic slowdown and recession risks. Consumer confidence may decline if inflation persists, affecting market stability.",10.0,fears,"tumble, fears, slowdown, stock, markets, amid, an, economic, recession, and",253.09607602339184,
2023-08-07,Financial Times,Global inflation concerns rise as central banks consider interest rate hikes.,"The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",-1.3961660582782789,9.71,-0.0761854595400851,93.1,-1.6142001552930494,-0.6928398581739887,1.26,30.68,NIFTY 50,-1.75,26580664.0,Trending on Twitter: #Recession,Interest Rate Hike,Stock Market News,Market Shock,0.6462645523389076,-0.6829121104018758,-0.8199644145664922,-0.5978709942362272,Finance,3.86,-1.12,negative,-1.6532702115706648,negative,0.5345921516418457,0.0,0.6,0.0,0.0,0.0,0.125,0.0,0.0,"Global inflation concerns rise as central banks consider interest rate hikes. The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",9.0,consider,"rise, global, hikes, banks, consider, central, concerns, rate, as, interest",250.6457613168724,
2023-08-08,The Economic Times,Global inflation concerns rise as central banks consider interest rate hikes.,"Consumer confidence may decline if inflation persists, affecting market stability.",1.646406119933352,6.15,-1.3749247484188571,70.2,-0.6953926080777887,0.1334828479966324,4.1,34.22,S&P 500,-0.57,21736776.0,Trending on Twitter: #InterestRateHike,Market Volatility,Gold Price Trends,Economic Report,0.0412158486150393,-1.0038631344042903,1.1845791403539263,1.104822881683368,Energy,4.32,-0.53,negative,-1.6532702115706648,negative,0.9654151201248168,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,"Global inflation concerns rise as central banks consider interest rate hikes. Consumer confidence may decline if inflation persists, affecting market stability.",3.0,rise,"rise, global, hikes, banks, consider, central, concerns, rate, as, interest",253.5424904214559,
2023-08-09,Bloomberg,Federal Reserve signals potential rate hike to combat inflation pressures.,"Consumer confidence may decline if inflation persists, affecting market stability.",0.6081201498308947,3.62,1.5975036658769095,90.1,-0.4751738266924797,-0.986853635475227,-4.87,32.21,NIFTY 50,1.58,5739577.0,Trending on Twitter: #Recession,Inflation Surge,Gold Price Trends,Market Shock,0.4286542668892195,1.5980213805667411,-0.2553576287760529,-0.7906847606731152,Finance,0.68,0.06,positive,-0.3401840797945281,negative,0.9654151201248168,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Federal Reserve signals potential rate hike to combat inflation pressures. Consumer confidence may decline if inflation persists, affecting market stability.",12.0,signals,"signals, reserve, pressures, potential, federal, combat, hike, rate, to, inflation",250.6457613168724,
2023-08-10,Financial Times,Federal Reserve signals potential rate hike to combat inflation pressures.,Rising bond yields indicate market expectations of an interest rate hike.,0.7001201724982015,9.88,0.1846492093560699,85.8,-0.200514995682413,0.3897358062025866,0.2,33.73,NIFTY 50,-0.36,3232366.0,Trending on Twitter: #OilPrices,Economic Slowdown,Gold Price Trends,Economic Report,0.1822595521472447,-0.4242816735843959,0.9079597083894828,-1.200043218646816,Technology,-3.1,4.93,positive,-0.3401840797945281,positive,0.9150083661079408,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Federal Reserve signals potential rate hike to combat inflation pressures. Rising bond yields indicate market expectations of an interest rate hike.,15.0,hike,"signals, reserve, pressures, potential, federal, combat, hike, rate, to, inflation",253.5424904214559,
2023-08-11,Bloomberg,Global inflation concerns rise as central banks consider interest rate hikes.,Rising bond yields indicate market expectations of an interest rate hike.,-1.501308941326629,7.14,-0.87499163303456,71.2,1.448842894884432,-1.2004032589975095,2.52,21.56,S&P 500,1.45,36618006.0,Trending on Twitter: #StockMarketCrash,Inflation Surge,Recession Risks,Central Bank Speech,0.6341750920361466,0.2674768441683812,0.1917806311116771,-1.4699824916584592,Technology,1.13,-1.01,negative,-1.6532702115706648,positive,0.9150083661079408,0.0,0.0,1.0,0.0,0.0,0.125,0.0,0.0,Global inflation concerns rise as central banks consider interest rate hikes. Rising bond yields indicate market expectations of an interest rate hike.,5.0,rate,"rise, global, hikes, banks, consider, central, concerns, rate, as, interest",252.586874298541,
2023-08-12,Bloomberg,Federal Reserve signals potential rate hike to combat inflation pressures.,"The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",1.7252632822196146,6.89,0.6682801579343569,87.5,-1.2373345214390836,-1.5857217742682346,4.86,34.22,NIFTY 50,0.17,3232366.0,Trending on Twitter: #OilPrices,Inflation Surge,Stock Market News,Market Shock,0.2254361960856748,0.685024778307445,-0.2439897069145006,0.1288885869489658,Finance,-1.17,3.98,positive,-0.3401840797945281,negative,0.5345921516418457,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Federal Reserve signals potential rate hike to combat inflation pressures. The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",8.0,signals,"signals, reserve, pressures, potential, federal, combat, hike, rate, to, inflation",250.6457613168724,
2023-08-13,Bloomberg,India’s fiscal deficit widens as government spending increases to boost growth.,"Consumer confidence may decline if inflation persists, affecting market stability.",1.3966917726935206,5.8,-0.9673705782686148,82.8,1.3687633380170467,-0.7486243841149269,2.48,24.02,S&P 500,1.98,7018157.0,Trending on Twitter: #Recession,Inflation Surge,Recession Risks,Policy Announcement,0.612874614359855,1.495192411711599,0.6351295837122236,-0.6245682849736425,Finance,2.38,-4.77,positive,0.8242669201582642,negative,0.9654151201248168,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"India’s fiscal deficit widens as government spending increases to boost growth. Consumer confidence may decline if inflation persists, affecting market stability.",1.0,affecting,"spending, indias, widens, boost, government, increases, fiscal, deficit, as, growth",253.09607602339184,
2023-08-14,Bloomberg,Stock markets tumble amid fears of an economic slowdown and recession risks.,Rising bond yields indicate market expectations of an interest rate hike.,-0.4761658316052153,3.95,-0.6467612977504243,119.6,0.6701745721870942,0.9909434023740978,-2.82,21.43,S&P 500,-2.75,3232366.0,Trending on Twitter: #StockMarketCrash,Economic Slowdown,Recession Risks,Geopolitical Event,0.4660740249691926,-0.876105930675174,1.2452080569488728,0.3810296661356654,Energy,0.64,4.21,negative,0.8341544318624605,positive,0.9150083661079408,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Stock markets tumble amid fears of an economic slowdown and recession risks. Rising bond yields indicate market expectations of an interest rate hike.,16.0,bond,"tumble, fears, slowdown, stock, markets, amid, an, economic, recession, and",255.35009491903963,
2023-08-15,CNBC,Global inflation concerns rise as central banks consider interest rate hikes.,"The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",1.3506917613598672,5.2,-1.4944739716629287,80.2,-0.1376455190189837,-0.3294990622196287,-4.62,34.22,S&P 500,2.98,35575865.0,Trending on Twitter: #OilPrices,Market Volatility,Recession Risks,Economic Report,0.4021725919403159,-0.8979181361899011,-0.4865053732942865,-0.15588251425013,Finance,4.28,-4.89,negative,-1.6532702115706648,negative,0.5345921516418457,0.0,0.0,1.0,0.0,0.0,0.125,0.0,0.0,"Global inflation concerns rise as central banks consider interest rate hikes. The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",9.0,consider,"rise, global, hikes, banks, consider, central, concerns, rate, as, interest",253.5424904214559,
2023-08-16,Reuters,Global inflation concerns rise as central banks consider interest rate hikes.,Rising bond yields indicate market expectations of an interest rate hike.,-1.4093089186593226,8.86,-1.0651835791046735,112.4,-0.0329801332888047,1.4430188281919838,-4.71,26.9,NIFTY 50,-0.67,5739577.0,Trending on Twitter: #Recession,Inflation Surge,Interest Rate Forecast,Economic Report,0.5610626416337384,0.9716994793581454,-1.2443668307311178,0.5441797761976477,Technology,-0.47,4.99,negative,-1.6532702115706648,positive,0.9150083661079408,0.0,0.0,0.0,0.6,0.0,0.125,0.0,0.0,Global inflation concerns rise as central banks consider interest rate hikes. Rising bond yields indicate market expectations of an interest rate hike.,5.0,rate,"rise, global, hikes, banks, consider, central, concerns, rate, as, interest",253.5424904214559,
2023-08-17,CNBC,"Crude oil prices surge amid geopolitical tensions, raising concerns for emerging markets.",There is a possibility that economic recession might occur if growth slows further.,0.3124057912574099,8.93,1.314932774572742,106.4,1.030181351963716,1.1587582816518311,3.1,31.7,NIFTY 50,0.1,33335744.0,Trending on Twitter: #StockMarketCrash,Market Volatility,Gold Price Trends,Geopolitical Event,-0.1326421043103722,-1.4899637144467828,1.180789833066742,-0.2656380428372817,Technology,0.78,-2.39,negative,-0.3591873709943405,negative,0.9595176577568054,0.0,0.0,0.0,0.0,-0.7,1.0,0.1,0.35,"Crude oil prices surge amid geopolitical tensions, raising concerns for emerging markets. There is a possibility that economic recession might occur if growth slows further.",7.0,crude,"oil, prices, emerging, crude, geopolitical, tensions, surge, raising, for, amid",255.35009491903963,
2023-08-18,Reuters,"Crude oil prices surge amid geopolitical tensions, raising concerns for emerging markets.",Rising bond yields indicate market expectations of an interest rate hike.,1.3375489009788235,6.71,-1.527078305274948,66.9,-0.0849616000272829,1.5932713020789775,-2.69,27.88,NIFTY 50,1.2,33335744.0,Trending on Twitter: #StockMarketCrash,Market Volatility,Stock Market News,Policy Announcement,0.371661096890492,1.4172916777304303,0.483557292224857,-1.2831014564965522,Energy,4.42,3.15,negative,-0.3591873709943405,positive,0.9150083661079408,0.0,0.0,0.0,0.0,-0.7,1.0,0.0,0.0,"Crude oil prices surge amid geopolitical tensions, raising concerns for emerging markets. Rising bond yields indicate market expectations of an interest rate hike.",17.0,crude,"oil, prices, emerging, crude, geopolitical, tensions, surge, raising, for, amid",253.09607602339184,
2023-08-19,CNBC,Federal Reserve signals potential rate hike to combat inflation pressures.,We acknowledge the growing fiscal deficit and the risks associated with it.,1.6924061312670051,5.56,-1.434699360040893,56.5,1.7494924592637373,0.941386446074528,-4.32,20.43,S&P 500,2.46,11604465.0,Trending on Twitter: #OilPrices,Inflation Surge,Stock Market News,Market Shock,-0.0543484566353523,-0.4055854974289154,0.2372523185578871,-0.9479021394601164,Finance,-3.25,-3.54,positive,-0.3401840797945281,neutral,0.5398065447807312,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Federal Reserve signals potential rate hike to combat inflation pressures. We acknowledge the growing fiscal deficit and the risks associated with it.,13.0,associated,"signals, reserve, pressures, potential, federal, combat, hike, rate, to, inflation",250.6457613168724,
2023-08-20,Reuters,India’s fiscal deficit widens as government spending increases to boost growth.,There is a possibility that economic recession might occur if growth slows further.,-1.3830231978972352,3.33,1.662712333100948,83.5,-0.922987138121936,0.9045811799929988,-2.07,21.56,S&P 500,2.66,26580664.0,Trending on Twitter: #Recession,Market Volatility,Interest Rate Forecast,Central Bank Speech,0.1396585967946606,-1.4120629804656142,-1.0435335445103575,0.6835989611597051,Technology,1.21,-3.22,positive,0.8242669201582642,negative,0.9595176577568054,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.35,India’s fiscal deficit widens as government spending increases to boost growth. There is a possibility that economic recession might occur if growth slows further.,2.0,growth,"spending, indias, widens, boost, government, increases, fiscal, deficit, as, growth",252.586874298541,
2023-08-21,The Economic Times,Global inflation concerns rise as central banks consider interest rate hikes.,There is a possibility that economic recession might occur if growth slows further.,-1.4027374884688006,9.13,1.5540312210608838,68.5,-1.269998551213938,0.9465596123903748,4.33,31.7,S&P 500,-2.73,6824272.0,Trending on Twitter: #OilPrices,Economic Slowdown,Stock Market News,Central Bank Speech,-0.0318966017873686,-0.8729899013159271,1.362676582851582,1.751490590656316,Energy,4.44,-4.11,negative,-1.6532702115706648,negative,0.9595176577568054,0.0,0.0,0.0,0.0,0.0,0.125,0.1,0.35,Global inflation concerns rise as central banks consider interest rate hikes. There is a possibility that economic recession might occur if growth slows further.,18.0,hikes,"rise, global, hikes, banks, consider, central, concerns, rate, as, interest",252.586874298541,
2023-08-22,Reuters,Global inflation concerns rise as central banks consider interest rate hikes.,"Consumer confidence may decline if inflation persists, affecting market stability.",1.0286916820242955,3.64,-0.4511352960783083,108.6,1.8727728297043165,-0.6001182657358303,4.45,19.09,NIFTY 50,-2.39,8906408.0,Trending on Twitter: #StockMarketCrash,Interest Rate Hike,Gold Price Trends,Economic Report,-0.0952223462303991,-0.1313749138152018,0.0061045740396534,1.6298695995192023,Consumer Goods,-4.81,2.35,negative,-1.6532702115706648,negative,0.9654151201248168,0.0,0.6,0.0,0.0,0.0,0.125,0.0,0.0,"Global inflation concerns rise as central banks consider interest rate hikes. Consumer confidence may decline if inflation persists, affecting market stability.",3.0,rise,"rise, global, hikes, banks, consider, central, concerns, rate, as, interest",253.5424904214559,
2023-08-23,CNBC,India’s fiscal deficit widens as government spending increases to boost growth.,There is a possibility that economic recession might occur if growth slows further.,0.3846915233531509,4.99,1.5051247206428549,119.1,1.2623418216538111,-0.6012715193731205,2.5,39.36,NIFTY 50,0.87,22240063.0,Trending on Twitter: #InterestRateHike,Interest Rate Hike,Stock Market News,Economic Report,-0.0388048648175176,1.3206947675937808,0.0439976469114952,-0.4406536154492262,Healthcare,1.36,0.46,positive,0.8242669201582642,negative,0.9595176577568054,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.35,India’s fiscal deficit widens as government spending increases to boost growth. There is a possibility that economic recession might occur if growth slows further.,2.0,growth,"spending, indias, widens, boost, government, increases, fiscal, deficit, as, growth",253.5424904214559,
2023-08-24,Reuters,Global inflation concerns rise as central banks consider interest rate hikes.,"Consumer confidence may decline if inflation persists, affecting market stability.",-0.7127373184640032,7.52,-0.9728046338706184,54.2,1.338909117255083,0.2083454841087495,-0.09,21.43,NIFTY 50,-0.54,44312651.0,Trending on Twitter: #StockMarketCrash,Economic Slowdown,Recession Risks,Economic Report,0.0003419590199925,-0.6860281397611225,1.2906797443950824,-0.286402602299716,Finance,3.3,1.6,negative,-1.6532702115706648,negative,0.9654151201248168,0.0,0.0,1.0,0.0,0.0,0.125,0.0,0.0,"Global inflation concerns rise as central banks consider interest rate hikes. Consumer confidence may decline if inflation persists, affecting market stability.",3.0,rise,"rise, global, hikes, banks, consider, central, concerns, rate, as, interest",253.5424904214559,
2023-08-25,CNBC,Federal Reserve signals potential rate hike to combat inflation pressures.,"Consumer confidence may decline if inflation persists, affecting market stability.",-0.9033087939891378,4.73,0.2009513761620792,89.9,-0.1327283532464249,-0.4131923261829976,-2.48,21.56,NIFTY 50,1.88,25683337.0,Trending on Twitter: #Recession,Market Volatility,Interest Rate Forecast,Economic Report,0.4672254021408838,-0.4429778497398764,1.5104595670517635,0.4967179259977984,Finance,0.61,-3.49,positive,-0.3401840797945281,negative,0.9654151201248168,0.0,0.0,0.0,0.6,0.0,1.0,0.0,0.0,"Federal Reserve signals potential rate hike to combat inflation pressures. Consumer confidence may decline if inflation persists, affecting market stability.",12.0,signals,"signals, reserve, pressures, potential, federal, combat, hike, rate, to, inflation",253.5424904214559,
2023-08-26,Financial Times,India’s fiscal deficit widens as government spending increases to boost growth.,Rising bond yields indicate market expectations of an interest rate hike.,-1.2384517337057537,7.06,-0.070751403938082,80.6,-0.9380898615662232,-0.2944401516459964,1.31,39.93,NIFTY 50,1.17,21736776.0,Trending on Twitter: #OilPrices,Market Volatility,Gold Price Trends,Market Shock,0.2899133177003974,0.2394325799351605,0.2069378602604138,-0.728391082285813,Technology,0.66,0.06,positive,0.8242669201582642,positive,0.9150083661079408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,India’s fiscal deficit widens as government spending increases to boost growth. Rising bond yields indicate market expectations of an interest rate hike.,4.0,bond,"spending, indias, widens, boost, government, increases, fiscal, deficit, as, growth",250.6457613168724,
2023-08-27,CNBC,Stock markets tumble amid fears of an economic slowdown and recession risks.,There is a possibility that economic recession might occur if growth slows further.,-0.3381657976042558,4.94,0.8584721040044707,51.5,-1.1379375276080743,-0.9241495877105446,4.34,30.41,NIFTY 50,0.1,29423080.0,Trending on Twitter: #InterestRateHike,Market Volatility,Interest Rate Forecast,Policy Announcement,0.6088447942589343,0.3235653726348227,-0.9222757113204644,-0.9805321614725128,Consumer Goods,4.98,-4.23,negative,0.8341544318624605,negative,0.9595176577568054,0.0,0.0,0.0,0.6,0.2,0.2,0.1,0.35,Stock markets tumble amid fears of an economic slowdown and recession risks. There is a possibility that economic recession might occur if growth slows further.,6.0,recession,"tumble, fears, slowdown, stock, markets, amid, an, economic, recession, and",253.09607602339184,
2023-08-28,Bloomberg,Federal Reserve signals potential rate hike to combat inflation pressures.,"The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",-0.6667373071303498,8.73,-0.1848665715801499,64.9,0.7312879182174674,-0.6289496066680934,4.04,38.74,NIFTY 50,-0.24,48415832.0,Trending on Twitter: #OilPrices,Inflation Surge,Interest Rate Forecast,Geopolitical Event,0.0561837518470287,0.8439422756290292,0.8018591043483266,-0.6898283289984354,Finance,4.36,4.3,positive,-0.3401840797945281,negative,0.5345921516418457,0.0,0.0,0.0,0.6,0.0,1.0,0.0,0.0,"Federal Reserve signals potential rate hike to combat inflation pressures. The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",8.0,signals,"signals, reserve, pressures, potential, federal, combat, hike, rate, to, inflation",255.35009491903963,
2023-08-29,CNBC,Federal Reserve signals potential rate hike to combat inflation pressures.,There is a possibility that economic recession might occur if growth slows further.,-0.2198800541748621,5.38,-0.260943350008195,67.4,-1.3553464999804932,1.0397425062834482,0.3,31.7,S&P 500,1.23,32441809.0,Trending on Twitter: #Recession,Economic Slowdown,Stock Market News,Geopolitical Event,0.3975670832535493,-1.1783607785221084,0.945852781261324,1.751490590656316,Technology,-2.65,-2.04,positive,-0.3401840797945281,negative,0.9595176577568054,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.35,Federal Reserve signals potential rate hike to combat inflation pressures. There is a possibility that economic recession might occur if growth slows further.,19.0,signals,"signals, reserve, pressures, potential, federal, combat, hike, rate, to, inflation",255.35009491903963,
2023-08-30,Reuters,India’s fiscal deficit widens as government spending increases to boost growth.,"The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",0.2072629082090601,8.31,-0.2229049607941722,70.2,1.628670671709437,1.1167798492544554,-2.43,19.64,S&P 500,0.69,20342786.0,Trending on Twitter: #OilPrices,Interest Rate Hike,Gold Price Trends,Market Shock,0.2513421824487331,-1.1129241619779269,0.5100824432351465,1.6595332558941076,Finance,-3.91,-1.0,positive,0.8242669201582642,negative,0.5345921516418457,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,"India’s fiscal deficit widens as government spending increases to boost growth. The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",0.0,adjust,"spending, indias, widens, boost, government, increases, fiscal, deficit, as, growth",250.6457613168724,
